id,name,center_department_id/id,city_id/id,area_id/id,district_id/id,latitude,longitude,categ_id/id
5396,تركي بن حمد الصفيان,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_284,0,0,data_security.Cat_3
5386,حلقات جامع عبدالله المعتاز,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_336,0,0,data_security.Cat_3
5384,حلقات جامع عبدالله وهيلة العنقري,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_336,0,0,data_security.Cat_3
5358,خريجات مدارس المملكة,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_13,0,0,data_security.Cat_3
5344,مجمع نخب التعليمي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_13,0,0,data_security.Cat_3
5351,جامع الشاكرين ,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_190,0,0,data_security.Cat_3
5322,الإمام الشاطبي ,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_45,0,0,data_security.Cat_3
5323,أم هانئ صباحي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_12,0,0,data_security.Cat_3
5328,عبقرية الشروق الصباحية,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_5,0,0,data_security.Cat_3
5329,روضة الجزيرة الصباحية,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_5,0,0,data_security.Cat_3
5330,جامع ابراهيم السباح,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_130,0,0,data_security.Cat_3
5331,مدرسة ابراهيم محمد السباح المسائية,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_130,0,0,data_security.Cat_3
5332,مدرسة ابراهيم محمد السباح الصباحية,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_130,0,0,data_security.Cat_3
5334,دار الأبرار المسائية,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_190,0,0,data_security.Cat_3
5335,جامع نوره,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_123,0,0,data_security.Cat_3
5341,الدفعة (47) من خريجي الكلية الأمنية,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_284,0,0,data_security.Cat_3
5403,جامع حمدان البلوي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_146,0,0,data_security.Cat_3
5404,زينب بنت جحش (الصباحية),data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_32,0,0,data_security.Cat_3
5405,احمد البلوي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_45,0,0,data_security.Cat_3
5260,منابر النور الصباحية,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_8,0,0,data_security.Cat_3
5261,منابر النور المسائية,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_8,0,0,data_security.Cat_3
5266,جامع عبدالعزيز الغليقه,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_32,0,0,data_security.Cat_3
5272,ذو النورين,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_5,0,0,data_security.Cat_3
5273,السنابل صباحي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_138,0,0,data_security.Cat_3
5274,زينب بنت جحش,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_32,0,0,data_security.Cat_3
5238,اليرموك صباحي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_146,0,0,data_security.Cat_3
5241,مسجد عمار بن ياسر حلقات أبي هريره,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_8,0,0,data_security.Cat_3
5244,مدرسة دار القدس لتحفيظ القرآن الكريم,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_10,0,0,data_security.Cat_3
5228,القدس صباحي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_10,0,0,data_security.Cat_3
5249,جامع حمود اللحيدان,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_130,0,0,data_security.Cat_3
5250,حلقه الشيخ / محمد بن ابراهيم,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_10,0,0,data_security.Cat_3
5251,جامع حمد المورقي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_5,0,0,data_security.Cat_3
5252,مسجد موسى بن نصير,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_52,0,0,data_security.Cat_3
5268,مسجد ابراهيم القريشي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_13,0,0,data_security.Cat_3
5276,جامع بن باز,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_5,0,0,data_security.Cat_3
5280,أنس بن مالك,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_13,0,0,data_security.Cat_3
5286,اشبيليا,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_32,0,0,data_security.Cat_3
5290,ابو بكر الصديق,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_130,0,0,data_security.Cat_3
5295,دار لطيفه بنت عبدالله الخلف,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_32,0,0,data_security.Cat_3
5303,خالد بن الوليد,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_190,0,0,data_security.Cat_3
5312,جامع العريني,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_190,0,0,data_security.Cat_3
5314,روضة الجزيرة المسائية,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_5,0,0,data_security.Cat_3
5315,عبقرية الشروق المسائية,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_5,0,0,data_security.Cat_3
5318,مسجد عبدالعزيز العثمان,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_130,0,0,data_security.Cat_3
5230,إقرأ ( صباحية),data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_109,0,0,data_security.Cat_3
5231,جامع أحمد بن عبدالرحمن العبيلان,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_190,0,0,data_security.Cat_3
5236,اقرأ - صباحية,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_109,0,0,data_security.Cat_3
5215,خديجة بنت خويلد مسائي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_109,0,0,data_security.Cat_3
5216,خديجة بنت خويلد,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_109,0,0,data_security.Cat_3
5217,جامع زيد المليحي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_146,0,0,data_security.Cat_3
5218,علياء مسائي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_5,0,0,data_security.Cat_3
5221,جامع الأميره العنود بنت عبدالعزيز,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_5,0,0,data_security.Cat_3
5222,رياض الجنان مسائي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_32,0,0,data_security.Cat_3
5223,عمر بن عبدالعزيز,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_138,0,0,data_security.Cat_3
5195,إقرأ الصباحية ,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_109,0,0,data_security.Cat_3
5196,إقرأ المسائية ,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_109,0,0,data_security.Cat_3
5197,مسجد النور ,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_52,0,0,data_security.Cat_3
5198,أزهار البيان صباحي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_109,0,0,data_security.Cat_3
5191,مناهل الفرقان صباحي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_130,0,0,data_security.Cat_3
5192,سليمان العباد,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_130,0,0,data_security.Cat_3
5185,حاملات المسك - صباحي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_130,0,0,data_security.Cat_3
5202,مسجد عبدالكريم الخليفي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_130,0,0,data_security.Cat_3
5203,درة بنت أبي سلمة صباحي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_45,0,0,data_security.Cat_3
5204,ناصر بن مهنا السبيعي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_130,0,0,data_security.Cat_3
5158,الأبرار,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_130,0,0,data_security.Cat_3
5147,مسجد/ عبدالعزيز الفياض ,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_130,0,0,data_security.Cat_3
5148,حلقات مسجد أبي أمامة الباهلي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_52,0,0,data_security.Cat_3
5111,سعيد  بن زيد ,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_52,0,0,data_security.Cat_3
5121,حصة سليمان العثيم,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_190,0,0,data_security.Cat_3
5128,مدينة المهيلب  ,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_52,0,0,data_security.Cat_3
5176,قحصان اليامي ,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_13,0,0,data_security.Cat_3
5177,أحمد الحصين ,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_130,0,0,data_security.Cat_3
5178,مسجد عبدالرحمن بن عوف ,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_5,0,0,data_security.Cat_3
5162,الجواهر الحسان صباحي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_336,0,0,data_security.Cat_3
5103,جامع محمد عبدالله الوهبي الحربي ,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_32,0,0,data_security.Cat_3
5104,سعد الضويحي ,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_146,0,0,data_security.Cat_3
5086,سعيد السيد,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_14,0,0,data_security.Cat_3
5087,حصة الراضي ,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_130,0,0,data_security.Cat_3
5088,الطريقي ,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_130,0,0,data_security.Cat_3
5090,جامع الراجحي ,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_138,0,0,data_security.Cat_3
5093,مسجد أبي سعيد الخدري ,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_12,0,0,data_security.Cat_3
5055,جامع محمد الدعجاني ,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_130,0,0,data_security.Cat_3
5057,جامع أبي عبيدة بن الجراح,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_146,0,0,data_security.Cat_3
5058,عثمان بن عفان ,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_45,0,0,data_security.Cat_3
5051,جامع ضيحة معتق العتيبي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_284,0,0,data_security.Cat_3
5071,حلقات جامع الرمال,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_284,0,0,data_security.Cat_3
5072,مسجد البدر ,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_52,0,0,data_security.Cat_3
5073,مسجد عوض الحربي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_32,0,0,data_security.Cat_3
5069,مسجد الأسرة ,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_190,0,0,data_security.Cat_3
5078,عبدالله بن حمد بن سليم ,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_12,0,0,data_security.Cat_3
5079,الثريا مسائي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_284,0,0,data_security.Cat_3
5042,أم أيمن المعيزلية صباحي ,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_123,0,0,data_security.Cat_3
5023,جامع سلمان الفارسي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_52,0,0,data_security.Cat_3
5024,مسجد طلحة بن عبيدالله,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_52,0,0,data_security.Cat_3
5033,مسجد خالد بن الوليد,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_32,0,0,data_security.Cat_3
4987,لولوة بنت دعيج العاصمي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_190,0,0,data_security.Cat_3
4989,الفاروق,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_32,0,0,data_security.Cat_3
5014,الحمراء - الصباحية ,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_13,0,0,data_security.Cat_3
5015,الحمراء - المسائية ,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_13,0,0,data_security.Cat_3
5016,أزهار البيان مسائي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_109,0,0,data_security.Cat_3
5017,اقرأ مسائي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_109,0,0,data_security.Cat_3
4951,أبو بكر الصديق,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_12,0,0,data_security.Cat_3
4896,جامع أبوبكر الصديق,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_45,0,0,data_security.Cat_3
4911,مناهل الفرقان مسائي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_130,0,0,data_security.Cat_3
4914,أحمد بن حنبل,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_138,0,0,data_security.Cat_3
4825,اليقين - صباحي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_12,0,0,data_security.Cat_3
4826,اليقين - مسائي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_12,0,0,data_security.Cat_3
4832,مسجد سعد بن ابي وقاص,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_109,0,0,data_security.Cat_3
4840,الأندلس مسائي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_236,0,0,data_security.Cat_3
4769,نور الهداية صباحي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_146,0,0,data_security.Cat_3
4621,الخيرات - صباحي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_138,0,0,data_security.Cat_3
4627,النهضة مسائي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_138,0,0,data_security.Cat_3
4629,مسجد عبدالله العتيبي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_52,0,0,data_security.Cat_3
4633,جامع الأمير سلطان,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_8,0,0,data_security.Cat_3
4634,مسجد الشيخ ناصر الرميح,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_236,0,0,data_security.Cat_3
4635,مسجد ذو النورين,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_52,0,0,data_security.Cat_3
4637,مسجد لطيفة حلقات التوحيد,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_52,0,0,data_security.Cat_3
4598,حلقات محمد منصور الراجحي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_146,0,0,data_security.Cat_3
4599,حلقات جامع ابن القيم ,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_109,0,0,data_security.Cat_3
4604,حلقات الفاروق,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_14,0,0,data_security.Cat_3
4605,مسجد ابي عبدالله البخاري,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_138,0,0,data_security.Cat_3
4606,الجواهر الحسان مسائي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_336,0,0,data_security.Cat_3
4607,مريم بنت عمران صباحي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_12,0,0,data_security.Cat_3
4612,مسجد والدة محمد النشمي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_109,0,0,data_security.Cat_3
4652,الماهرات مسائي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_146,0,0,data_security.Cat_3
4666,فهد العويضة صباحي -الخليج ,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_52,0,0,data_security.Cat_3
4716,مسجد رياض الصالحين,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_190,0,0,data_security.Cat_3
4717,جامع الصغير - مجمع الوقار التعليمي ,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_32,0,0,data_security.Cat_3
4718,مسجد عمير بن سعد الانصاري - مجمع الوقار التعليمي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_138,0,0,data_security.Cat_3
4719,مسجد عبدالعزيز الخريف - مجمع الوقار التعليمي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_8,0,0,data_security.Cat_3
4746,مسجد سعد بن أبي وقاص - ب,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_52,0,0,data_security.Cat_3
4447,العفيفات مسائي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_52,0,0,data_security.Cat_3
4425,ساره الحميزي مسائي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_32,0,0,data_security.Cat_3
4426,الفردوس مسائية,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_32,0,0,data_security.Cat_3
4429,الفردوس صباحي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_32,0,0,data_security.Cat_3
4470,عمرة بنت رواحة صباحي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_52,0,0,data_security.Cat_3
4471,الخيرات مسائي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_138,0,0,data_security.Cat_3
4472,مزنة الحديثي صباحي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_5,0,0,data_security.Cat_3
4473,حفصة بنت عمر مسائي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_8,0,0,data_security.Cat_3
4474,فهد العويضة مسائي -الحمراء,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_13,0,0,data_security.Cat_3
4456,رياض الجنان مسائي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_32,0,0,data_security.Cat_3
4457,الذاكرات مسائي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_138,0,0,data_security.Cat_3
4464,البابطين صباحي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_190,0,0,data_security.Cat_3
4466,السنابل مسائي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_138,0,0,data_security.Cat_3
4491,مدرسة ام يوسف العطير ,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_45,0,0,data_security.Cat_3
4496,عبدالرحمن بن عوف,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_146,0,0,data_security.Cat_3
4526,مجمع المطوع القرآني,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_10,0,0,data_security.Cat_3
4530,مجمع الفلاح التعليمي بجامع البابطين,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_190,0,0,data_security.Cat_3
4542,حلقات الفدا,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_8,0,0,data_security.Cat_3
4544,حلقات العجلان,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_8,0,0,data_security.Cat_3
4585,الحمراء صباحي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_13,0,0,data_security.Cat_3
4418,جامع الأمير سلطان,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_5,0,0,data_security.Cat_3
4312,عبدالعزيز الحقباني - مجمع الوقار التعليمي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_32,0,0,data_security.Cat_3
4278,جامع الهريش (الرياحين),data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_130,0,0,data_security.Cat_3
4279,البابطين مسائي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_190,0,0,data_security.Cat_3
4300,ام يوسف العطير 2,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_45,0,0,data_security.Cat_3
4196,جامع السحيم,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_190,0,0,data_security.Cat_3
4197,عبدالرحمن الداخل,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_15,0,0,data_security.Cat_3
4203,مسجد البليهد,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_52,0,0,data_security.Cat_3
4204,الحديثي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_5,0,0,data_security.Cat_3
4205,الفاضل ,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_13,0,0,data_security.Cat_3
4207,الفاضل ,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_14,0,0,data_security.Cat_3
4210,جامع أبي عبدالله اللحيدان,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_14,0,0,data_security.Cat_3
4256,محمد بن عبد الله التركي ,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_236,0,0,data_security.Cat_3
4259,جامع فهد البريك ,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_5,0,0,data_security.Cat_3
4260,عبد الله بن عباس ,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_138,0,0,data_security.Cat_3
4261,جامع شيخ الاسلام ابن تيمية ,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_52,0,0,data_security.Cat_3
4272,طارق العريفي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_190,0,0,data_security.Cat_3
4273,جامع الغويري,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_13,0,0,data_security.Cat_3
3677,رفعة بنت عبدالله صباحي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_12,0,0,data_security.Cat_3
3713,ساره الحميزي صباحي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_32,0,0,data_security.Cat_3
4129,مزنة الحديثي مسائي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_5,0,0,data_security.Cat_3
4173,حاملات المسك مسائي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_8,0,0,data_security.Cat_3
4174,الأرقم مسائي -القدس,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_10,0,0,data_security.Cat_3
2590,الشيماء بنت الحارث مسائي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_5,0,0,data_security.Cat_3
1956,خالد المليحي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_146,0,0,data_security.Cat_3
1969,مجمع ابي يوسف القراني,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_13,0,0,data_security.Cat_3
1525,جامع أم خالد العساف,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_13,0,0,data_security.Cat_3
2049,لطيفة آل الشيخ,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_13,0,0,data_security.Cat_3
1841,عبدالله العتيبي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_52,0,0,data_security.Cat_3
2077,مسجد عمير بن وهب,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_236,0,0,data_security.Cat_3
2221,جامع منيرة العريفي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_52,0,0,data_security.Cat_3
2222,إبراهيم الخليل,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_10,0,0,data_security.Cat_3
2223,سعيد السيد,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_14,0,0,data_security.Cat_3
2229,عبدالله سليمان العقيل,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_15,0,0,data_security.Cat_3
2289,حلقات رياض الجنان,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_32,0,0,data_security.Cat_3
2254,مسجد الإحسان,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_252,0,0,data_security.Cat_3
1418,لطيفه,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_252,0,0,data_security.Cat_3
2557,قرطبة الغربية,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_190,0,0,data_security.Cat_3
2540,معيض آل سلطان,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_32,0,0,data_security.Cat_3
2698,حمزة بن عبدالمطلب,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_15,0,0,data_security.Cat_3
2765,جامع فهد الهريش,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_130,0,0,data_security.Cat_3
2766,إبراهيم الدريس,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_32,0,0,data_security.Cat_3
3556,جامع المحيسن,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_32,0,0,data_security.Cat_3
3557,مسجد المشوح,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_109,0,0,data_security.Cat_3
761,جامع البويب,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_39,0,0,data_security.Cat_3
1660,سلمان الفارسي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_52,0,0,data_security.Cat_3
762,يوسف الفوزان,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_13,0,0,data_security.Cat_3
1388,جامع عمر بن الخطاب ,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_138,0,0,data_security.Cat_3
418,نايف الحديثي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_10,0,0,data_security.Cat_3
1194,الناصر,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_15,0,0,data_security.Cat_3
799,صالح الرشيد,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_5,0,0,data_security.Cat_3
759,مسجد عمر بن عبدالعزيز,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_146,0,0,data_security.Cat_3
1517,حي الحمراء,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_13,0,0,data_security.Cat_3
839,خديجة بنت خويلد,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_5,0,0,data_security.Cat_3
824,العجلان,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_8,0,0,data_security.Cat_3
1371,عمر بن عبدالعزيز,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_138,0,0,data_security.Cat_3
1494,محمد بن سعيدان,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_146,0,0,data_security.Cat_3
1715,عبدالعزيز الطياش,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_146,0,0,data_security.Cat_3
758,الحمد,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_52,0,0,data_security.Cat_3
1618,عوض الحربي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_13,0,0,data_security.Cat_3
1595,معاوية بن ابي سفيان,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_8,0,0,data_security.Cat_3
727,عبد العزيز بن جلوي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_12,0,0,data_security.Cat_3
768,محمد بن عبدالوهاب,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_15,0,0,data_security.Cat_3
1410,الصحابة,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_14,0,0,data_security.Cat_3
783,حسين ابوسليمان,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_14,0,0,data_security.Cat_3
1280,محمد عبدالوهاب,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_138,0,0,data_security.Cat_3
775,جامع باجد العتيبي,data_security.dep_102,data_security.City_1,data_security.area_1,data_security.dis_32,0,0,data_security.Cat_3
